name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"y_tilde1[33]",-1.28788,1.95005e-13,1.37891e-13,-1.28788,-1.28788,-1.28788,0.500015,inf,0.99998
"y_tilde1[34]",-1.35334,6.75136e-14,4.77401e-14,-1.35334,-1.35334,-1.35334,0.500015,inf,0.99998
"y_tilde1[35]",-0.728021,2.75236e-13,1.94624e-13,-0.728021,-0.728021,-0.728021,0.500015,inf,0.99998
"eta_sq",1.47126e-45,5.87442e-58,4.1539e-58,1.47126e-45,1.47126e-45,1.47126e-45,0.500015,inf,0.99998
"inv_rho",1,4.33389e-16,9.65904e-14,1,1,1,49672,inf,0.99998
"sigma_sq",0.00978485,3.4272e-15,2.42343e-15,0.00978485,0.00978485,0.00978485,0.500015,inf,0.99998
"mu_0",0.649275,1.9312e-14,1.36559e-14,0.649275,0.649275,0.649275,0.500015,inf,0.99998
"mu_b",0.0055897,1.36646e-15,9.66251e-16,0.0055897,0.0055897,0.0055897,0.500015,inf,0.99998
"NB_phi_inv",2.01227e-17,6.99437e-30,4.94584e-30,2.01227e-17,2.01227e-17,2.01227e-17,0.500015,inf,0.99998
# Inference for Stan model: gp_model_final_model
# 1 chains: each with iter=(49672); warmup=(1000); thin=(1); 50672 iterations saved.
#
# Warmup took (0.00) seconds, 0.00 seconds total
# Sampling took (0.00) seconds, 0.00 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
